UniProtKB_accession_number	corum_id
P04150	9437
Q99933-3	9437
O00327	9438
O15516	9438
P04150	9438
P04150	9439
Q16526	9439
P04150	9440
Q49AN0	9440
P04150	9441
Q15596	9441
O60318	9442
P04150	9442
O43294	9443
P04150	9443
P06537	9444
P42230	9444
P42232	9444
P04150	9445
Q04917	9445
P04150	9446
P55199	9446
P04150	9447
Q9UER7	9447
P04150	9448
Q9UKL3	9448
P04150	9449
Q8IXJ9	9449
P06537	9450
Q6Y685	9450
O00329	9451
P27986	9451
O00459	9452
P42336	9452
P63330	9453
Q9EQU5	9453
P34971	9454
Q9JHG7	9454
Q99MK8	9455
Q9JHG7	9455
O00329	9456
O00459	9456
Q14289	9457
Q9BZ71	9457
P22199	9458
Q9JLQ4	9458
O00562	9459
Q14289	9459
Q14289	9460
Q9BZ72	9460
P04150	9461
P08235	9461
P08235	9462
P55199	9462
O75925	9463
P08235	9463
P08235	9464
Q9UER7	9464
P08235	9465
Q9UKL3	9465
P08235	9466
Q9UNN5	9466
P08235	9467
Q13952	9467
P08235	9468
Q9Y4I5	9468
P08235	9469
Q9UBK2	9469
Q06124	9470
Q14289	9470
P08235	9471
Q15788	9471
P08235	9472
P57678	9472
O75376	9473
P08235	9473
P08235	9474
P12956	9474
P08235	9475
P68104	9475
P29351	9476
P48025	9476
Q60631	9476
Q9QVP9	9476
P29350	9477
Q14289	9477
P08235	9478
Q08945	9478
Q61026	9479
Q8VII8	9479
O15164	9480
P08235-2	9480
P08235-2	9481
P48552	9481
P06401	9482
Q6AZ28	9482
P06401	9483
P30305	9483
P35951	9484
P40124	9484
Q80W65	9484
P06401	9486
P39687	9486
P06401	9487
P51843	9487
P06401	9488
Q9Y618	9488
P70600	9490
Q99PD6	9490
Q14207	9491
Q9BQA5	9491
Q9Y4A5	9491
P06401	9492
Q05086	9492
P06401	9493
Q86U06	9493
P06401	9494
Q14498	9494
Q14207	9495
Q9BQA5	9495
P09211	9496
Q8NBP7	9496
P01275-PRO_0000011256	9497
P47871	9497
P59768	9497
P62873	9497
P63092	9497
Q12791	9498
P06401	9499
P55345	9499
P06401	9500
Q15788	9500
Q92905	9500
P21279	9501
Q9ES08	9501
O95251	9502
P06401-1	9502
P06401	9503
Q13363	9503
Q96JN0	9503
Q99708	9503
P06401	9504
Q15788	9504
P31946	9505
P47871	9505
O75197	9506
P47871	9506
P06401	9507
Q9Y6Q9	9507
P06401-1	9508
Q15233	9508
Q96ST3	9508
P06401-1	9509
Q15233	9509
O43294	9510
Q14289	9510
P12931	9511
P49023	9511
Q05397	9511
P06401-2	9512
Q15233	9512
P06401	9513
P23246	9513
P06401-1	9514
Q96PN7	9514
O94811	9515
P05067-PRO_0000000092	9515
P06401	9516
Q15596	9516
Q15788	9516
P05067-PRO_0000000092	9517
P37840	9517
Q2KJD0	9517
Q96DB2	9518
Q9UBN7	9518
O54912	9519
Q9ES08	9519
Q07869	9520
Q15648	9520
P23204	9521
Q5NCY0	9521
Q923E4	9521
P54727	9522
Q9UBN7	9522
P23204	9523
Q9JL19	9523
O75376	9524
P63165	9524
Q07869	9524
P48552	9525
Q07869	9525
Q9D9G3	9526
Q9WUD1	9526
P26955	9527
Q9D9G3	9527
Q9WUD1	9527
P14753	9528
P26955	9528
O70343	9529
P23204	9529
P23204	9530
Q923E4	9530
P14753	9531
P26955	9531
P70313	9531
Q07869	9532
Q8N6T7	9532
E1B986	9533
F1MXH7	9533
P29473	9533
P58108	9533
Q2LL38	9533
Q07869	9534
Q15596	9534
P59598	9535
Q07869	9535
Q07869	9536
Q76L83	9536
P43246	9537
Q9UBN7	9537
P09919	9538
Q99062	9538
D4ADC2	9539
P37230	9539
Q07869	9540
Q91ZX7	9540
P23204	9541
Q15424	9541
Q99N13	9542
Q9Z2V5	9542
P07948	9544
P43405	9544
Q99062	9544
P25911	9545
P40223	9545
P48025	9545
O14745	9546
Q03431	9546
Q9NQ66	9546
O14745	9547
Q01970	9547
Q03431	9547
P02794	9548
Q99062	9548
O95425	9551
P37231	9551
P37231	9552
P39687	9552
P37238	9553
P45481	9553
Q91XC0	9553
O70343	9554
P28700	9554
P37238	9554
P08103	9555
P40223	9555
O15379	9556
Q8N163	9556
P37231	9557
Q8NI08	9557
P37231	9558
P55345	9558
P37238	9559
Q9JL19	9559
O35185	9560
Q8VH37	9560
P00374	9561
O43707	9562
P37231	9562
P37238-1	9563
Q9QXD8	9563
P37238-1	9564
Q7TQJ8	9564
P37231	9565
Q8IXJ9	9565
P37231	9566
Q76L83	9566
P37231	9567
Q5QJE6	9567
P41212	9568
Q9UKV0	9568
P37231	9569
Q9BYK8	9569
P37231	9570
Q07954-PRO_0000302751	9570
P19793	9571
P37231	9571
Q15648	9571
P00374	9572
P04818	9572
P37231	9573
Q02750	9573
P37231	9574
Q15788	9574
P37238	9575
P70365	9575
O15379	9576
Q9UKV0	9576
P56524	9577
Q9UKV0	9577
Q13547	9578
Q9UKV0	9578
P14659	9579
Q920D2	9579
P37231	9580
Q15596	9580
O60674	9581
P19235	9581
Q05516	9582
Q9UKV0	9582
P37231	9583
Q9Y6Q9	9583
P37238	9584
Q13772	9584
P19235	9585
Q03431	9586
Q04917	9586
Q96ST3	9587
Q9UKV0	9587
O75182	9588
Q9UKV0	9588
P37231	9589
Q9Y618	9589
P37231	9590
P40763	9590
P37238-1	9591
Q60974	9591
P01270	9592
Q03431	9592
P12272-PRO_0000023226	9593
Q03431	9593
O15530	9594
P37231	9594
O15379	9595
P06400	9595
P37231	9595
P37231	9596
Q15424	9596
P37231	9597
Q96EB6	9597
P37238	9598
Q6Y685	9598
O43294	9599
P37231	9599
P37238	9600
Q9EPK5	9600
O75376	9601
Q9UKV0	9601
P41182	9602
Q9UKV0	9602
P25098	9603
Q9UBN7	9603
P01270	9605
P49190	9605
P49190	9606
P54311	9606
P63092	9606
P63212	9606
Q96A98	9606
P11416	9607
P28704	9607
Q9JHD1	9607
P11416	9608
P28704	9608
Q8CBD1	9608
P10276	9609
Q15650	9609
P10687	9610
Q03431	9610
Q15599	9610
O14745	9611
Q03431	9611
P10276	9612
Q15466	9612
P10276	9613
Q8NI08	9613
P10276	9614
Q14686	9614
P37173	9615
Q03431	9615
P15311	9616
Q03431	9616
P63261	9617
Q9UBN7	9617
P10276	9618
P55345	9618
O00327	9619
P10276	9619
Q99743	9619
O00327	9620
O15516	9620
P10276	9620
O43707	9622
P10276	9622
O70343	9623
P11416	9623
P10276	9624
Q8IXJ9	9624
P11416	9625
Q6Y685	9625
P10276	9626
Q12778	9626
O35718	9627
P14753	9627
Q62120	9627
P10826	9628
Q8IXJ9	9628
O43175	9629
Q9UBN7	9629
O60674	9630
P19235	9630
Q04912	9630
P14753	9631
P25911	9631
P14753	9632
Q01853	9632
P08253	9633
Q969S8	9633
P14780	9634
Q969S8	9634
P35846	9635
Q5HZJ0	9635
Q9EQM6	9635
P35846	9636
Q00560	9636
P09683	9637
P47872	9637
P59768	9637
P62873	9637
P63092	9637
P19793	9638
Q03181	9638
P29754	9639
Q5FWI2	9639
O15379	9640
Q969S8	9640
P56524	9641
Q02078	9641
P56524	9642
Q06413	9642
P56524	9643
Q14814	9643
Q02078	9644
Q9UQL6	9644
Q06413	9645
Q9UQL6	9645
Q14814	9646
Q9UQL6	9646
P17918	9647
P35846	9647
P70288	9647
Q9D0N7	9647
P11473	9648
P19793	9648
Q15788	9648
P11473	9649
P19793	9649
Q15596	9649
O60894	9650
P30988	9650
O60895	9651
P30988	9651
P11473	9652
P19793	9652
Q9Y6Q9	9652
O60896	9653
P30988	9653
P06401	9654
P12931	9654
P15328	9654
P51532	9657
Q9UKV0	9657
P19793	9658
Q15650	9658
P19793	9659
Q15466	9659
P19793	9660
Q14686	9660
P16220	9661
Q9BY41	9661
P62136	9662
Q9BY41	9662
P19793	9663
P55345	9663
P19793	9664
Q9UBK2	9664
O00327	9665
P19793	9665
Q99743	9665
P62736	9666
Q9BY41	9666
P62737	9667
Q8VH37	9667
P17181	9668
P29597	9668
P42224-1	9668
O00327	9669
O15516	9669
P19793	9669
P19793	9670
P48552	9670
P19793	9671
Q8IXJ9	9671
P19793	9672
Q5QJE6	9672
D4ADC2	9673
Q05343	9673
P19793	9674
Q13772	9674
P28700	9675
Q6Y685	9675
O14558	9676
P23528	9676
Q9BY41	9676
Q9BY41	9677
Q9UPR3	9677
P28702	9678
Q13133	9678
P01579	9679
P15260	9679
P38484	9679
O60674	9680
P01579	9680
P15260	9680
P23458	9680
P38484	9680
O35627	9681
P28705	9681
P01579	9682
P42224-1	9682
P52294	9682
P31948	9683
Q9BY41	9683
P48443	9684
Q13133	9684
P48443	9685
Q13133	9685
Q92793	9685
Q96IF1	9685
P48443	9686
Q13133	9686
Q96IF1	9686
P0DMV8	9687
Q9BY41	9687
Q9UPR3	9687
P0DMV8	9688
Q9BY41	9688
P13053	9689
Q5BJR8	9689
O60894	9690
Q16602	9690
Q7Z4H4-PRO_0000000978	9690
O60895	9691
Q16602	9691
Q7Z4H4-PRO_0000000978	9691
O60896	9692
Q16602	9692
Q7Z4H4-PRO_0000000978	9692
O35427	9693
Q9R1W5	9693
Q9WTJ5	9693
O35427	9694
Q9R1W5	9694
Q9WUP0	9694
P10827	9695
Q15648	9695
P10827	9696
P19793	9696
Q15648	9696
P07900	9697
P0DMV8	9697
Q9BY41	9697
Q9UPR3	9697
P35222	9698
P62258	9698
P63104	9698
Q04917	9698
Q8WUI4	9698
P10827	9699
Q15466	9699
P10827	9700
Q14686	9700
P63058-1	9701
Q6Y685	9701
A0A8I6G4R8	9702
Q99P99	9702
Q9JM47	9702
P63058-2	9703
Q6Y685	9703
P10828	9704
P39687	9704
P10828	9705
Q15650	9705
P10828	9706
Q15650	9706
Q9Y618	9706
Q969S8	9707
Q9Y618	9707
P10828	9709
Q15648	9709
P10828	9710
Q9JLQ4	9710
P10828	9711
Q91ZY6	9711
P40763	9712
Q96DB2	9712
O15379	9713
P40763	9713
P10828	9714
Q15466	9714
P10828	9715
Q14686	9715
P10828	9716
Q8NI08	9716
P10828	9717
P55345	9717
D4ADC2	9718
P18113	9718
P37242-1	9719
Q6Y685	9719
P10828	9720
Q12778	9720
P41143	9721
Q5JY77	9721
P35372	9722
Q5JY77	9722
P41145	9723
Q5JY77	9723
P41146	9724
Q5JY77	9724
P08172	9725
Q5JY77	9725
P21731	9726
Q5JY77	9726
P08588	9727
Q5JY77	9727
P11229	9728
Q5JY77	9728
P34969	9729
Q5JY77	9729
P30988	9730
Q5JY77	9730
P11229	9731
Q96D09	9731
P30988	9732
Q96D09	9732
P34969	9733
Q96D09	9733
P08588	9734
Q96D09	9734
P08172	9735
Q96D09	9735
P25021	9736
Q96D09	9736
P11473	9737
Q15648	9737
P11473	9738
P19793	9738
Q15648	9738
O43513	9739
O60244	9739
O75448	9739
O75586	9739
P11473	9739
P28702	9739
Q15648	9739
Q71SY5	9739
Q93074	9739
Q9NPJ6	9739
Q9NVC6	9739
Q9UHV7	9739
Q9ULK4	9739
Q9Y2X0	9739
Q61471	9740
Q8VH37	9740
P11473	9741
Q14686	9741
P11473	9742
Q15424	9742
O88508	9743
O89090	9743
P11473	9744
Q96DB2	9744
P17947	9749
Q96DB2	9749
P83881	9750
Q9UBN7	9750
P62753	9751
Q9UBN7	9751
P01258-PRO_0000004051	9752
P30988	9752
P59768	9752
P62873	9752
P63092	9752
P35225	9753
Q14627	9753
P24394	9754
P35225	9754
P78552	9754
P27612	9755
Q01853	9755
Q9Z2V5	9755
O15379	9756
P20248	9756
P19474	9757
Q9UBN7	9757
P05112	9758
P24394	9758
P78552	9758
P0DMV8	9759
P11142	9759
Q969S8	9759
P10827	9760
Q12802	9760
P28704	9761
Q12802	9761
P23204	9762
Q12802	9762
Q16637	9763
Q96DB2	9763
P03372	9764
Q12802	9764
Q96DB2	9765
Q9UPY3	9765
Q96DB2	9766
Q9UHI6	9766
O60896	9767
P47872	9767
O60894	9768
P41180	9768
O60896	9769
P41180	9769
P10826	9771
Q9Y6Q9	9771
P10276	9772
Q9Y6Q9	9772
O60896	9773
Q99527	9773
P63059	9774
Q9Y6Q9	9774
P41180	9775
Q9NV58	9775
P11473	9776
Q9Y6Q9	9776
P57678	9777
Q96DB2	9777
P19793	9778
Q9Y6Q9	9778
P10828	9779
Q9Y6Q9	9779
O14893	9780
Q96DB2	9780
P10276	9781
P19793	9781
Q9Y6Q9	9781
P19793	9782
P63059	9782
Q9Y6Q9	9782
P10827	9783
P48552	9783
P48552	9784
P49743	9784
P41180	9785
P49407	9785
O88275	9786
P48552	9786
P49407	9787
Q99418	9787
P41180	9788
P50148	9788
P59768	9788
P62873	9788
P09216	9789
P48442	9789
P10828	9790
P48552	9790
O88275	9791
P48552	9791
Q05343	9791
P10828	9792
P48552	9792
Q05343	9792
P41180	9793
Q9UBS5	9793
P41180	9794
Q13255	9794
P41180	9795
P41594	9795
P35222	9796
Q8WUI4	9796
P42336	9797
Q9HC84	9797
O75899	9799
P41180	9799
G1SLF4	9800
Q9TUN9	9800
P41180	9801
P10827	9802
P27986	9802
O35904	9803
P26450	9803
P47941	9803
O08908	9804
O35904	9804
P47941	9804
O35904	9805
P26450	9805
Q60823	9805
P10827	9806
P61201	9806
P10828	9807
P61201	9807
O08908	9808
O35904	9808
Q60823	9808
P14784	9810
P31785	9810
P40933	9810
Q13261	9810
P10827	9811
Q16881-4	9811
O88786	9812
P20109	9812
Q61362	9812
O88786	9813
P20109	9813
Q9D123	9813
P35225	9814
Q14627	9814
Q86XT9	9814
P18113	9815
Q15788	9815
P18113	9816
P28704	9816
Q15788	9816
P18113	9817
P18113	9818
P28700	9818
Q15596	9818
P18113	9819
Q15596	9819
O35904	9820
P26450	9820
Q8R550	9820
O08908	9821
O35904	9821
Q8R550	9821
P10828	9822
Q15653	9822
Q96F46	9823
Q9H293	9823
Q9NRM6	9823
O60894	9824
P47871	9824
O60896	9825
P47871	9825
O60894	9826
Q02643	9826
O60895	9827
Q02643	9827
O60896	9828
Q02643	9828
O60894	9832
P48546	9832
O60895	9833
P48546	9833
O60896	9834
P48546	9834
O60894	9835
P43220	9835
O60895	9836
P43220	9836
O60896	9837
P43220	9837
O60894	9838
O95838	9838
O60895	9839
O95838	9839
O60896	9840
O95838	9840
O60894	9841
P47872	9841
O60895	9842
P47872	9842
P10828	9843
Q9UBK2	9843
O35904	9844
P26450	9844
Q80UL9	9844
O08908	9845
O35904	9845
Q80UL9	9845
O35904	9846
P26450	9846
Q3UU67	9846
O08908	9847
O35904	9847
Q3UU67	9847
Q8NFR9	9848
Q96F46	9848
Q9P0M4	9848
P01100	9849
P05412	9849
P10827	9849
Q02643	9850
Q9NRD5	9850
P01286	9851
P54311	9851
P63212	9851
Q02643	9851
Q5JWF2	9851
P13053	9852
P84025	9852
P01270	9853
P04896	9853
P54311	9853
P63212	9853
Q03431	9853
O60894	9854
P06881	9854
P59768	9854
P62873	9854
P63092	9854
Q16602	9854
O35904	9855
P26450	9855
Q9ERV7	9855
O08908	9856
O35904	9856
Q9ERV7	9856
O60895	9857
P35318-PRO_0000000963	9857
P59768	9857
P62873	9857
P63092	9857
Q16602	9857
O60896	9858
P35318-PRO_0000000963	9858
P59768	9858
P62873	9858
P63092	9858
Q16602	9858
O60896	9859
P59768	9859
P62873	9859
P63092	9859
Q16602	9859
Q7Z4H4-PRO_0000000978	9859
O35904	9860
P26450	9860
Q9EQ32	9860
O08908	9861
O35904	9861
Q9EQ32	9861
O35904	9862
P26450	9862
P81122	9862
O08908	9863
O35904	9863
P81122	9863
O35904	9864
P22682	9864
P26450	9864
O08908	9865
O35904	9865
P22682	9865
Q60943	9866
Q8JZL1	9866
O43707	9867
P11473	9867
Q60943	9868
Q62386	9868
Q8JZL1	9868
O43707	9869
P03372	9869
Q16552	9870
Q8NFM7	9870
Q96F46	9870
B9EKT6	9871
O35904	9871
P26450	9871
B9EKT6	9872
O08908	9872
O35904	9872
P11473	9873
P18146	9873
Q09472	9873
O60674	9874
Q02643	9874
Q96L42	9876
Q9ULD8	9876
O35904	9877
P26450	9877
Q9WVS0	9877
O08908	9878
O35904	9878
Q9WVS0	9878
P27782	9879
P48281	9879
Q02248	9879
P06396	9880
Q14289	9880
P10912	9881
P23458	9881
O60674	9882
P10912	9882
P10912	9883
P29597	9883
A0A9J7JAA0	9884
O60658	9885
O95263	9885
O14793	9886
O60658	9887
Q13432	9887
P10912	9888
P01241	9889
P10912-PRO_0000010958	9889
P19941	9890
P51692	9890
P54764	9890
Q62120	9890
Q96L42	9891
Q9UQ05	9891
O60674	9892
P01241	9892
P08069-PRO_0000016681	9892
P08069-PRO_0000016682	9892
P10912	9892
P23299	9893
P59111	9893
Q9WTW2	9893
Q8NCM2	9894
P19686	9895
P22717	9895
P03372	9896
Q96JN0	9896
P11473	9897
Q96JN0	9897
P19686	9898
P20595	9898
O08689	9899
Q9EQC7	9899
O08689	9900
Q7TQN3	9900
P11473	9901
Q13573	9901
Q14432	9902
Q8IYM2	9902
P10276	9903
Q13573	9903
O14793	9904
P36896	9904
Q13705	9904
P11473	9905
P19793	9905
Q13573	9905
P11473	9906
P19793	9906
Q61026	9906
P11473	9907
Q13573	9907
Q15788	9907
P11473	9908
Q13573	9908
Q61026	9908
O14793	9909
P36897	9909
Q13705	9909
O54852	9910
O54853	9910
P11473	9911
P19793	9911
Q13501	9911
Q14721	9912
Q9UJ96	9912
O75376	9914
P11473	9914
P19793	9914
P11473	9915
P19793	9915
Q9Y618	9915
Q14721	9916
Q9UIX4	9916
O14793	9917
O95633	9917
O14793	9918
P19883	9918
O14793	9919
O43765	9919
P01241	9920
P19941	9920
Q6W3F8	9920
Q8TAE7	9921
Q9H3M0	9921
O43765	9922
P19941	9922
O14793	9923
Q8K4G1	9923
O95390	9924
Q8N2S1	9924
O95259	9925
Q9H3M0	9925
Q8TDN2	9926
Q9H3M0	9926
P10912	9927
Q13322	9927
P57789	9928
P19941	9929
Q60760	9929
Q62120	9929
D3YVF0	9930
Q8BZB0	9930
P05114	9931
P10912	9931
P47197	9932
Q63085	9932
P80404	9933
P53396	9934
Q13370	9935
Q9Y243	9935
P07327	9936
P00325	9937
P07327	9937
P00326	9938
P07327	9938
P00325	9939
P00325	9940
P00326	9940
O60858	9941
Q14432	9941
P00326	9942
P05091	9943
P51649	9944
P11541	9945
P23439	9945
P09917	9946
Q9UPY3	9946
P09917	9947
P25942	9947
P27986	9947
P54284	9948
P54289	9948
Q00975	9948
P28907	9949
P15391	9950
P28907	9950
P01903	9951
P01911	9951
P21926	9951
P28907	9951
P16546	9952
Q6PFV8	9952
P27038	9953
Q61271	9953
Q9Z1W4	9953
P13612	9954
P14780	9954
P16070	9954
P28907	9954
P28907	9955
Q5S007	9955
P05556	9956
P13612	9956
P28907	9956
P11912	9957
P40259	9957
P04234	9959
P07766	9959
P09693	9959
P0DTU3	9959
P0DTU4	9959
P18627	9959
Q15223	9960
Q96NY8	9960
Q96NY8	9961
A0A0D9RHZ1	9962
Q96NY8	9962
O95832	9964
P09758	9964
O95471	9965
P09758	9965
Q12879	9966
Q13370	9966
P27040	9967
Q61271	9967
Q9Z1W4	9967
O95390	9968
P36896	9968
Q13705	9968
P07948	9969
P10912	9969
O95390	9970
P36897	9970
Q13705	9970
O95390	9971
Q13705	9971
Q8NER5	9971
Q28156	9973
P09758	9974
Q02297	9974
P05556	9975
P08648	9975
P09758	9975
P05556	9976
P08648	9976
P09758	9976
Q9Y490	9976
P10912	9977
P16471	9977
P17252	9978
Q13946	9978
O14508	9979
P10912	9979
O14508	9980
Q15369	9980
Q15370	9980
Q93034	9980
Q9UBF6	9980
P49746	9981
Q13946	9981
P28289	9982
Q13946	9982
P13861	9984
P27815	9984
Q92667	9984
O43823	9985
P13861	9985
P27815	9985
P70196	9987
Q96SW2	9987
P70196	9988
Q9BQ95	9988
Q96SW2	9989
Q9BQ95	9989
P27348	9990
Q9NP56	9990
Q7L099	9993
Q9NP56	9993
Q9NP56	9994
Q9NWK9	9994
P07237	9996
P55157	9996
P07550	10000
P30559	10000
P28223	10001
P30559	10001
P28335	10002
P30559	10002
P07900	10003
P25092	10003
Q16543	10003
O76083	10004
Q13432	10004
O43570	10005
O76074	10006
Q9NZN9	10006
O43196	10007
O76074	10007
O96008	10008
Q9BUF5	10008
P00736	10009
P02745	10009
P02746	10009
P02747	10009
P09871	10009
P23258	10010
Q9BUF5	10010
P32320	10011
D3Z1Q2	10012
Q9JKL1	10012
D3Z1Q2	10013
P56450	10013
P21964-2	10014
P30559	10015
P30559	10016
P37288	10016
P30518	10017
P30559	10017
P61169	10018
P70536	10018
P30543	10019
P70536	10019
P14416	10020
P35462	10020
P25098	10021
P30559	10021
P29067	10022
P30559	10022
P31327	10023
Q9NYK1	10024
Q9EQU3	10025
P30969	10026
Q9EQU5	10026
P08172	10027
Q01105	10027
P08483	10028
Q01105	10028
P30968	10029
Q969F8	10029
P00439	10030
P30969	10031
Q01717	10032
P16331	10033
Q9R022	10033
P78352	10034
Q13002	10034
P78352	10035
Q16478	10035
P00189	10036
P00257	10036
P08165	10036
A4D0T7	10037
P07947	10037
P31016	10038
Q63273	10038
Q62936	10039
Q63273	10039
P42260	10040
Q62936	10040
P42260	10041
Q62696	10041
P31016	10042
P42260	10042
A4D0T7	10043
P12931	10043
P07947	10044
Q14160	10044
P05108	10045
P07947	10046
P35222	10046
P46937	10046
Q99593	10046
P15538	10047
P46938	10048
Q04736	10048
P07947	10049
Q16625	10049
P42260	10051
Q01812	10051
P11511	10052
P21279	10053
Q04736	10053
Q61614	10053
Q8BWG8	10053
P42260	10054
Q63273	10054
A0A5F9DV83	10055
P07293	10055
P13806	10055
P19517	10055
P46938	10056
P48301	10056
Q04736	10056
O95180	10057
P56539	10057
P07550	10058
P32300	10058
P07550	10059
P34975	10059
P14416	10060
P28223	10060
P08908	10061
P47211	10061
P29274	10062
P30542	10062
Q8NEC5	10063
Q9P0X4	10063
Q96P56	10064
Q9P0X4	10064
P23385	10065
P25099	10065
P30542	10066
P47900	10066
P30543	10067
P31424	10067
P61169	10067
Q6PHS9-PRO_0000304641	10068
Q6PHS9-PRO_0000304642	10068
P07550	10069
P25095	10069
P29754	10070
Q9WV08	10070
P21554	10071
P41143	10071
P21554	10072
P41145	10072
P21554	10073
P35372	10073
O43613	10074
P21554	10074
P22756	10075
P42260	10075
P10635	10076
P33535	10077
P51681	10077
P41143	10078
P61073	10078
P14416	10079
Q9Y5N1	10079
P14416	10080
P30874	10080
P14416	10081
P35346	10081
P24530	10082
P25101	10082
P25103	10083
P35372	10083
Q925D8	10084
Q99PG6	10084
Q925D8	10085
Q925I4	10085
P18762	10086
P34971	10086
P35525	10087
P05181	10088
P10635	10088
P08684	10089
P10635	10089
Q9H244	10090
P35525	10091
P63018	10091
P51170	10092
P51788	10092
P49950	10093
Q64578	10093
P29350	10094
P29597	10094
P25105	10095
P29597	10095
P10415	10096
Q07812	10096
Q07820	10096
P49950	10097
Q63690	10097
P30542	10098
P25099	10099
P49651	10099
O60741	10100
P04899	10101
P30542	10101
P59768	10101
P62873	10101
Q9Y3Q4	10102
O43521	10103
P10415	10103
P10415	10104
Q07812	10104
P03372	10105
Q07912	10105
Q9Y4C1	10105
P00533	10106
Q07912	10106
P0DMS8	10107
P29274	10107
P29274	10108
P29275	10108
P08684	10109
P08684	10110
P20815	10110
P05181	10111
P08684	10111
P29274	10112
P05181	10113
P20815	10113
P20815	10114
P08684	10115
P11712	10115
P10415	10116
Q07820	10116
P30543	10117
Q04589	10117
P09874	10118
P10415	10118
O54967	10119
P31750	10119
O60674	10120
O75886	10120
O75886	10121
P52333	10121
Q62120	10122
Q92783	10122
Q62137	10123
Q92783	10123
P31749	10124
Q07912	10124
O70469	10125
O88643	10125
Q02858	10125
Q99M51	10125
O60496	10126
P16333	10126
Q02763	10126
Q13153	10126
P20711	10127
Q02763	10128
Q16678	10128
P14784	10129
P52332	10129
P31785	10130
P52332	10130
P14784	10131
Q62137	10131
P31785	10132
Q62137	10132
P20711	10133
P27986	10133
P42336	10133
O75907	10134
O75907	10135
P05106	10136
P06756	10136
Q02763	10136
P05106	10137
P06756	10137
Q02763	10137
Q05397	10137
P42229	10138
P52333	10138
O15123	10139
Q02763	10139
A0A8C2N3A5	10140
G3GT69	10140
A0A8C2MZY9	10141
G3GT69	10141
P51692	10142
P52333	10142
A0A3L7IGE9	10143
G3GT69	10143
O35608	10144
Q06806	10144
A0A8C2N7Y8	10145
G3GT69	10145
Q7Z2W7	10146
Q7Z2W7	10147
Q9Y4C2	10147
P23467	10148
Q02763	10148
Q15389	10148
P00813	10150
P29275	10150
P29275	10151
P43146	10151
Q8NER1	10152
Q02763	10153
Q15389	10153
P22681	10154
Q02763	10154
Q15389	10154
P14784	10155
P52333	10155
P31785	10156
P52333	10156
P14784	10157
P23458	10157
P23458	10158
P31785	10158
Q60614	10159
Q9WVQ5	10159
Q61618	10160
Q9WVQ5	10160
P35590	10161
Q02763	10161
O00161	10162
P29275	10162
P63027	10162
P15311	10163
P29275	10163
Q15599	10163
P12814	10164
P29275	10164
O35433	10165
Q9WUD2	10165
Q8NER1	10166
Q8NET8	10166
O75762	10167
Q704Y3	10168
Q8BLA8	10168
Q9CQG9	10168
P52333	10169
Q14289	10169
P97717	10170
P97717	10172
P97718	10172
P29351	10173
P31809	10173
P48025	10173
Q9QUK6	10173
A0A0U1ZFN5	10174
Q64725	10174
P35348	10175
P35368	10176
P35348	10177
P35368	10177
P10636	10178
P37840	10178
P25100	10179
P25100	10180
P35368	10180
P35348	10181
Q5BKX8	10181
P35368	10182
Q5BKX8	10182
P25106	10183
P35348	10183
P25106	10184
P35368	10184
P25100	10185
P25106	10185
P18089	10186
P25106	10186
P10637	10187
Q9WUA5	10187
P09456	10188
P27791	10188
P43140	10188
P51638	10188
P63095	10188
Q04400	10188
P51638	10189
Q62897	10189
Q63881	10189
Q9WVC7	10189
O75762	10190
P24588	10190
P10636	10191
Q9UNE7	10191
P10637	10192
P39688	10192
P06241	10193
P10636	10193
P43140	10194
P82471	10194
P15823	10195
P59215	10195
P25106	10196
P37288	10196
P61073	10196
P25106	10197
P35348	10197
P37288	10197
P25106	10198
P35348	10198
P37288	10198
P61073	10198
P10636	10199
Q07954	10199
P10637	10200
Q91ZX7	10200
O60260	10201
P10636	10201
P43405	10202
Q00610	10202
P15498	10203
P22681	10203
P27986	10203
P43405	10203
P29476	10204
P35348	10204
P29476	10205
P35368	10205
P25100	10206
P29476	10206
